,Name,Role,Real_Name,Attr,Gender,Race,Appearance
1199,Se%C3%B1or_Lopez,Not in the game,Señor Lopez,Uncategorized,Male,Unknown,Unknown
1200,Grandma_Marsh,Not in the game,Grandma Marsh,Uncategorized,Female,Caucasian,You Have 0 Friends
1201,Eliot_Spitzer,Not in the game,Eliot Spitzer,Political Celebrities,Male,Unknown,Sexual Healing
1202,Tricia_Tucker,Not in the game,Tricia Tucker,1st-3rd Graders,Female,Caucasian,Tweek vs. Craig
1203,Jimmy_Stewart,Not in the game,Jimmy Stewart,Television‎ Celebrities,Male,Unknown,Merry Christmas Charlie Manson!
1204,Toto,Not in the game,Toto,Music Celebrities,Male,Unknown,Unknown
1205,Chris_Crocker,Not in the game,Chris Crocker,Internet Celebrities,Male,Caucasian,Canada on Strike
1206,Anonymous821,Not in the game,Anonymous821,Monsters,Male,Caucasian,Wieners Out
1207,Kurt_Russell,Not in the game,Kurt Russell,Uncategorized,Male,Unknown,"Imaginationland, Episode II"
1208,6th_Grader_with_Orange_Coat,Not in the game,6th Grader with Orange Coat,Uncategorized,Male,Unknown,Pre-School
1209,Recorder_Concert_Coordinator,Not in the game,Recorder Concert Coordinator,Uncategorized,Female,Caucasian,World Wide Recorder Concert
1210,Felipe,Not in the game,Felipe,4th Graders,Male,Latino,My Future Self n' Me
1211,Gavin_Throttle,Not in the game,Gavin Throttle,4th Graders,Male,Caucasian,Stanley's Cup
1212,Canadian_Reporter,Not in the game,Canadian Reporter,Uncategorized,Male,Canadian,Freemium Isn't Free
1213,Unnamed_Brown-Haired_Boy,Not in the game,Unnamed Brown-Haired Boy,Uncategorized,Male,Unknown,Guitar Queer-O
1214,Christina_Nylon,Not in the game,Christina Nylon,Uncategorized,Female,Unknown,Goobacks
1215,Thief_with_Brown_Hair,Not in the game,Thief with Brown Hair,Monsters,Male,Unknown,Super Fun Time
1216,John_and_Patricia_Ramsey,Not in the game,John and Patricia Ramsey,Criminal Celebrities,Unknown,Unknown,Butters' Very Own Episode
1217,Mrs._Cotswolds,Not in the game,Mrs. Cotswolds,Uncategorized,Female,Caucasian,Hooked on Monkey Fonics
1218,Romanian_Father,Not in the game,Romanian Father,Uncategorized,Male,Unknown,Quintuplets 2000
1219,Laughing_Baby,Not in the game,Laughing Baby,Internet Celebrities,Male,Caucasian,Canada on Strike
1220,Book_Mobile_Driver,Not in the game,Book Mobile Driver,Monsters,Male,Caucasian,Chickenlover
1221,Nathan,Not in the game,Nathan,4th Graders,Male,Caucasian,Up the Down Steroid
1222,Chad,Not in the game,Chad,Uncategorized,Male,Unknown,Fat Camp
1223,Talking_Cat,Not in the game,Talking Cat,Animals,Unknown,Feline,Faith Hilling
1224,Emmanuel_Lewis,Not in the game,Emmanuel Lewis,Uncategorized,Male,African-American,The F Word
1225,Tony_Orlando_and_Dawn,Not in the game,Tony Orlando and Dawn,Uncategorized,Male,Unknown,Unknown
1226,Elderly_Woman_with_Blue-Gray_Blouse,Not in the game,Elderly Woman with Blue-Gray Blouse,Monsters,Female,Caucasian,The Problem with a Poo
1227,Rick_Tellmore,Not in the game,Rick Tellmore,Uncategorized,Male,Caucasian,Unknown
1228,Denver_Archbishop,Not in the game,Denver Archbishop,Uncategorized,Male,Unknown,A Boy And A Priest
1229,La_Resistance_(Organization),Not in the game,La Resistance (Organization),Monsters,Male,Unknown,Unknown
1230,SuperSexyLisa18,Not in the game,SuperSexyLisa18,Monsters,Unknown,Caucasian,Wieners Out
1231,Clark_Malkinson,Not in the game,Clark Malkinson,Uncategorized,Male,Unknown,Basic Cable
1232,The_9th_Graders,Not in the game,The 9th Graders,Groups and Cliques,Male,Caucasian,Unknown
1233,Brian_(Greeley_Little_League_Batter),Not in the game,Brian (Greeley Little League Batter),5th-9th Graders,Male,Caucasian,The Losing Edge
1234,Queen_Spider,Not in the game,Queen Spider,Monsters,Female,Giant spider,Red Hot Catholic Love
1235,Peter_Thiel,Not in the game,Peter Thiel,Uncategorized,Male,Caucasian,Member Berries
1236,Charles_Kincade,Not in the game,Charles Kincade,Fictional Celebrities,Male,Caucasian,Guitar Queer-O
1237,Glen,Not in the game,Glen,Uncategorized,Male,Caucasian,Cartoon Wars Part I
1238,Van_Gelder,Not in the game,Van Gelder,4th Graders,Male,Caucasian,Unknown
1239,Rod_Stewart,Not in the game,Rod Stewart,Music Celebrities,Male,Unknown,"Are You There God? It's Me, Jesus"
1240,Donald_Trump,Not in the game,Donald Trump,Political Celebrities,Male,Caucasian,The Entity
1241,Frank_Fun,Not in the game,Frank Fun,Uncategorized,Male,Caucasian,Cartmanland
1242,Michael_Bay,Not in the game,Michael Bay,Uncategorized,Male,Caucasian,Imaginationland
1243,Benny_Hill,Not in the game,Benny Hill,Television‎ Celebrities,Male,Unknown,Kenny Dies
1244,Pandemic_Specialists,Not in the game,Pandemic Specialists,Uncategorized,Male,Unknown,Unknown
1245,"Thad_(""Insecurity"")",Not in the game,"Thad (""Insecurity"")",Uncategorized,Male,Caucasian,Insecurity
1246,Melissa_Weatherhead,Not in the game,Melissa Weatherhead,Uncategorized,Female,Caucasian,The Poor Kid
1247,Barbara_Garthunk,Not in the game,Barbara Garthunk,Uncategorized,Female,Unknown,How to Eat with Your Butt
1248,Mr._Farkle,Not in the game,Mr. Farkle,Uncategorized,Male,Unknown,Something Wall-Mart This Way Comes
1249,Dr._Gauche,Not in the game,Dr. Gauche,Uncategorized,Male,Caucasian,SUPER HARD PCness
1250,Miss_Claridge,Not in the game,Miss Claridge,School Faculty,Female,Caucasian,Pre-School
1251,Martha_Stewart,Not in the game,Martha Stewart,Television‎ Celebrities,Female,Caucasian,Red Hot Catholic Love
1252,Anchorman,Not in the game,Anchorman,Uncategorized,Male,Caucasian,Mr. Hankey's Christmas Classics
1253,Geoff_Hamill,Not in the game,Geoff Hamill,Uncategorized,Male,Caucasian,Poor and Stupid
1254,People\'s_Army_Soldiers,Not in the game,People\'s Army Soldiers,Uncategorized,Unknown,Unknown,Unknown
1255,Sneezing_Panda,Not in the game,Sneezing Panda,Animals,Unknown,Panda Bear,Canada on Strike
1256,Large-Breasted_Woman,Not in the game,Large-Breasted Woman,Monsters,Female,Caucasian,Major Boobage
1257,Hillbilly_Brigade,Not in the game,Hillbilly Brigade,Monsters,Male,Unknown,Unknown
1258,"Peter_(""Chef\'s_Chocolate_Salty_Balls"")",Not in the game,"Peter (""Chef\'s Chocolate Salty Balls"")",Uncategorized,Unknown,Unknown,Unknown
1259,Dr._Alphonse_Mephesto,Not in the game,Dr. Alphonse Mephesto,Uncategorized,Male,Caucasian,An Elephant Makes Love to a Pig
1260,Sia,Not in the game,Sia,Uncategorized,Female,Unknown,The Cissy
1261,Mr._Romero,Not in the game,Mr. Romero,Uncategorized,Male,Caucasian,Summer Sucks
1262,South_Park_Crime_Unit,Not in the game,South Park Crime Unit,Monsters,Male,Unknown,Unknown
1263,Mr._Zewiski,Not in the game,Mr. Zewiski,Uncategorized,Male,Caucasian,Unfulfilled
1264,Darwin,Not in the game,Darwin,Uncategorized,Male,Unknown,South Park: Post Covid
1265,Scrambles_(The_Fractured_But_Whole),Not in the game,Scrambles (The Fractured But Whole),Uncategorized,Unknown,Cat,South Park: The Fractured But Whole
1266,Madelyn_Dunham,Not in the game,Madelyn Dunham,Uncategorized,Female,Unknown,About Last Night...
1267,San_Diego_Singers,Not in the game,San Diego Singers,Uncategorized,Male,Unknown,Butterballs
1268,Charlie_Sheen,Not in the game,Charlie Sheen,Uncategorized,Male,Unknown,Sexual Healing
1269,Vanna_White,Not in the game,Vanna White,Television‎ Celebrities,Female,Caucasian ,With Apologies to Jesse Jackson
1270,Smitty,Not in the game,Smitty,Uncategorized,Male,Unknown,World Wide Recorder Concert
1271,Billy_(Kindergartner),Not in the game,Billy (Kindergartner),Kindergartners,Male,Caucasian,Trapper Keeper
1272,Rex,Not in the game,Rex,Animals,Male,Dog,Big Gay Al's Big Gay Boat Ride
1273,Allison_Mertz,Not in the game,Allison Mertz,Kindergartners,Female,Unknown,The Ungroundable
1274,Loogie,Not in the game,Loogie,4th Graders,Male,Unknown,The Tooth Fairy Tats 2000
1275,Sister_Hollis,Not in the game,Sister Hollis,Uncategorized,Female,Caucasian,Starvin' Marvin in Space
1276,Joline,Not in the game,Joline,Uncategorized,Female,Unknown,Freak Strike
1277,Lisa_Berger,Not in the game,Lisa Berger,4th Graders,Female,Caucasian,Butterballs
1278,Christophe,Not in the game,Christophe,4th Graders,Male,Unknown,"South Park: Bigger, Longer & Uncut"
1279,Trent_Boyett,Not in the game,Trent Boyett,4th Graders,Male,Caucasian,Pre-School
1280,Officer_Adams,Not in the game,Officer Adams,Uncategorized,Male,Caucasian,The China Probrem
1281,Jeffrey_Epstein,Not in the game,Jeffrey Epstein,Uncategorized,Male,Caucasian,South ParQ Vaccination Special
1282,Official_Messenger_Boy,Not in the game,Official Messenger Boy,Monsters,Male,Caucasian,I'm a Little Bit Country
1283,Pedophile_Interviewee,Not in the game,Pedophile Interviewee,Uncategorized,Male,Caucasian,A Ladder to Heaven
1284,Streibel_Daughters,Not in the game,Streibel Daughters,1st-3rd Graders,Female,Unknown,Toilet Paper
1285,James_(Build-A-Bear),Not in the game,James (Build-A-Bear),Uncategorized,Male,Caucasian ,Unknown
1286,Hazmat_Workers,Not in the game,Hazmat Workers,Uncategorized,Male,Unknown,Gluten Free Ebola
1287,Chinese_Dodgeball_Players,Not in the game,Chinese Dodgeball Players,Uncategorized,Unknown,Unknown,Unknown
1288,Mr._Jarvis,Not in the game,Mr. Jarvis,Uncategorized,Male,Unknown,Stanley's Cup
1289,Louis_C.K.,Not in the game,Louis C.K.,Uncategorized,Male,Caucasian,Funnybot
1290,Veronica_Crabtree,Not in the game,Veronica Crabtree,School Faculty,Female,Caucasian,Cartman Gets an Anal Probe
1291,Elon_Musk,Not in the game,Elon Musk,Business Celebrities,Male,Caucasian,Handicar
1292,Unplanned_Parenthood_Counselor,Not in the game,Unplanned Parenthood Counselor,Monsters,Female,Caucasian,Cartman's Mom is Still a Dirty Slut
1293,Mitch,Not in the game,Mitch,Uncategorized,Male,Caucasian,Tonsil Trouble
1294,El_Pollo_Loco_Workers,Not in the game,El Pollo Loco Workers,Uncategorized,Unknown,Unknown,Unknown
1295,Ted_Koppel,Not in the game,Ted Koppel,Television‎ Celebrities,Male,Caucasian,Free Hat
1296,Captain_Taylor_and_Captain_Gabriel,Not in the game,Captain Taylor and Captain Gabriel,Uncategorized,Male,Unknown,Pandemic
1297,"Charlie_(""Summer_Sucks"")",Not in the game,"Charlie (""Summer Sucks"")",Uncategorized,Male,Unknown,Summer Sucks
1298,Frank_Hammond_and_Phil,Not in the game,Frank Hammond and Phil,Uncategorized,Male,Unknown,Big Gay Al's Big Gay Boat Ride
1299,Wall-Mart,Not in the game,Wall-Mart,Monsters,Unknown,Unknown,Something Wall-Mart This Way Comes
1300,Bob_Denver,Not in the game,Bob Denver,Uncategorized,Male,Caucasian,The Mexican Staring Frog of Southern Sri Lanka
1301,Vince_McMahon,Not in the game,Vince McMahon,Sports Celebrities,Male,Caucasian,W.T.F.
1302,Thumper_(Cat),Not in the game,Thumper (Cat),Animals,Male,Feline,Major Boobage
1303,Matt_Kenseth,Not in the game,Matt Kenseth,Uncategorized,Male,Caucasian,Poor and Stupid
1304,Tom_Hanks,Not in the game,Tom Hanks,Uncategorized,Male,Unknown,Chef's Chocolate Salty Balls
1305,Angus_T._Jones,Not in the game,Angus T. Jones,Uncategorized,Male,Caucasian,Poor and Stupid
1306,Travis_Mayfield,Not in the game,Travis Mayfield,Animals,Male,Louse,Lice Capades
1307,Canadian_Commander,Not in the game,Canadian Commander,Uncategorized,Male,Canadian,"Eat, Pray, Queef"
1308,Jim_Rome,Not in the game,Jim Rome,Uncategorized,Male,Caucasian,Sarcastaball
1309,Hopeful_Hills_Campers,Not in the game,Hopeful Hills Campers,Uncategorized,Unknown,Unknown,Unknown
1310,Snoop_Dogg,Not in the game,Snoop Dogg,Music Celebrities,Male,African-American,Here Comes the Neighborhood
1311,Nick_Nolte,Not in the game,Nick Nolte,Uncategorized,Male,Unknown,Spontaneous Combustion
1312,Steamy_Nicks,Not in the game,Steamy Nicks,Uncategorized,Female,Unknown,You're Getting Old
1313,Bobby_Palmer,Not in the game,Bobby Palmer,4th Graders,Male,Caucasian,Breast Cancer Show Ever
1314,Mrs._Larsen,Not in the game,Mrs. Larsen,Uncategorized,Female,Unknown,It Hits the Fan
1315,Queen_of_Hearts,Not in the game,Queen of Hearts,Monsters,Female,Caucasian,Band in China
1316,Terry,Not in the game,Terry,Uncategorized,Male,Unknown,Taming Strange
1317,6th_Grader_with_Black_Hair_and_Blue_Shirt,Not in the game,6th Grader with Black Hair and Blue Shirt,Uncategorized,Male,Unknown,Fourth Grade
1318,Joozians,Not in the game,Joozians,Aliens,Unknown,Joozian,Cancelled
1319,Jasper,Not in the game,Jasper,Uncategorized,Male,Unknown,South Park: The Fractured But Whole
1320,Mercedes,Not in the game,Mercedes,Monsters,Female,Unknown,Raisins
1321,Pioneer_Paul,Not in the game,Pioneer Paul,Uncategorized,Male,Caucasian,Super Fun Time
1322,Ranae_Holland,Not in the game,Ranae Holland,Uncategorized,Female,Unknown,Jewpacabra
1323,The_Ghetto_Avenue_Boys,Not in the game,The Ghetto Avenue Boys,Fictional Celebrities,Male,Unknown,Unknown
1324,Jeffrey_Maynard,Not in the game,Jeffrey Maynard,Uncategorized,Male,Caucasian,Helen Keller! The Musical
1325,Money_Quest_Hosts,Not in the game,Money Quest Hosts,Uncategorized,Male,Caucasian,Cartmanland
1326,Jon_Cryer,Not in the game,Jon Cryer,Uncategorized,Male,Caucasian,Poor and Stupid
1327,Lance_Armstrong,Not in the game,Lance Armstrong,Uncategorized,Male,Caucasian,Sarcastaball
1328,PRIMUS,Not in the game,PRIMUS,Music Celebrities,Male,Caucasian,Chef Aid
1329,Mr._Cotswolds,Not in the game,Mr. Cotswolds,Uncategorized,Male,Unknown,Hooked on Monkey Fonics
1330,Bill_Yellow_Hawk,Not in the game,Bill Yellow Hawk,Uncategorized,Male,Native American,Holiday Special
1331,Pope_Benedict_XVI,Not in the game,Pope Benedict XVI,Religious Figures,Male,Caucasian,Bloody Mary
1332,DMV_Workers,Not in the game,DMV Workers,Monsters,Male,Unknown,Unknown
1333,Jose_Venezuela,Not in the game,Jose Venezuela,School Faculty,Male,White-Hispanic ,The Death Camp of Tolerance
1334,Dave_Harrison,Not in the game,Dave Harrison,Kindergartners,Male,Unknown,All About Mormons
1335,Vaping_Man,Not in the game,Vaping Man,Monsters,Male,Unknown,Tegridy Farms
1336,Jakovasaur,Not in the game,Jakovasaur,Monsters,Unknown,Jakovasaur,Jakovasaurs
1337,Anthropologist,Not in the game,Anthropologist,Uncategorized,Male,Unknown,Mecha-Streisand
1338,George_R._R._Martin,Not in the game,George R. R. Martin,Uncategorized,Male,Caucasian,A Song of Ass and Fire
1339,Linda_Black,Not in the game,Linda Black,Uncategorized,Female,African-American,Cartman's Silly Hate Crime 2000
1340,Brian_Griffin,Not in the game,Brian Griffin,Monsters,Male,Dog {{S|(Labrador Retriever)}},Cartoon Wars Part I
1341,Alinicia,Not in the game,Alinicia,Animals,Female,Turkey,Helen Keller! The Musical
1342,Nellie_Stotch,Not in the game,Nellie Stotch,Uncategorized,Female,Unknown,AWESOM-O
1343,Mrs._Tweak,Not in the game,Mrs. Tweak,Uncategorized,Female,Caucasian,Gnomes
1344,Mr._Service,Not in the game,Mr. Service,Uncategorized,Male,Unknown,South ParQ Vaccination Special
1345,Pablo,Not in the game,Pablo,Uncategorized,Male,Hispanic,Rainforest Shmainforest
1346,Sylvester_Stallone,Not in the game,Sylvester Stallone,Uncategorized,Male,Caucasian,Wing
1347,Ms._Stevens,Not in the game,Ms. Stevens,Uncategorized,Female,Unknown,Rainforest Shmainforest
1348,Natasha_Richardson,Not in the game,Natasha Richardson,Uncategorized,Female,Caucasian,Dead Celebrities
1349,Doctor_Vosknocker,Not in the game,Doctor Vosknocker,Uncategorized,Male,Unknown,"South Park: Bigger, Longer & Uncut"
1350,Helen,Not in the game,Helen,Uncategorized,Female,Unknown,Spontaneous Combustion
1351,Girl_with_Pink_Coat,Not in the game,Girl with Pink Coat,4th Graders,Female,Unknown,Proper Condom Use
1352,Stephen_Abootman,Not in the game,Stephen Abootman,Fictional Celebrities,Male,Unknown,Canada on Strike
1353,Lena_Dunham,Not in the game,Lena Dunham,Uncategorized,Female,Caucasian,Safe Space
1354,DJ_Hippo,Not in the game,DJ Hippo,Uncategorized,Male,Unknown,Lil' Crime Stoppers
1355,Katie_Gelson,Not in the game,Katie Gelson,4th Graders,Female,Unknown,The Ungroundable
1356,Chris_Swollenballs,Not in the game,Chris Swollenballs,Uncategorized,Male,Unknown,Chef Aid
1357,White_Trash_In_Trouble_Narrator,Not in the game,White Trash In Trouble Narrator,Uncategorized,Male,Unknown,The Poor Kid
1358,William_Janus,Not in the game,William Janus,Uncategorized,Male,Unknown,City Sushi
1359,Professor_Teabag,Not in the game,Professor Teabag,Uncategorized,Male,Caucasian,Fantastic Easter Special
1360,Rebecca_(Towelie\'s_Girlfriend),Not in the game,Rebecca (Towelie\'s Girlfriend),Uncategorized,Unknown,Unknown,Unknown
1361,Zeus,Not in the game,Zeus,Monsters,Male,God,Imaginationland
1362,Jay_Cutler,Not in the game,Jay Cutler,Sports Celebrities,Male,Caucasian,Guitar Queer-O
1363,Two_Astronauts,Not in the game,Two Astronauts,Uncategorized,Male,Unknown,Unknown
1364,Teenager_Boy_with_Blue_Jacket,Not in the game,Teenager Boy with Blue Jacket,5th-9th Graders,Male,Unknown,Timmy 2000
1365,Mr._Adams,Not in the game,Mr. Adams,Uncategorized,Male,Unknown,The Poor Kid
1366,Farmer_Carl_Denkins,Not in the game,Farmer Carl Denkins,Uncategorized,Male,Unknown,Cartman Gets an Anal Probe
1367,Chinese_Mafia,Not in the game,Chinese Mafia,Uncategorized,Unknown,Unknown,Unknown
1368,William_P._Connelly,Not in the game,William Connelly,Uncategorized,Male,Unknown,The Return of Chef
1369,Brian_Thompson-Jarvis,Not in the game,Brian Thompson-Jarvis,Uncategorized,Male,Unknown,Smug Alert!
1370,A_34-Year-Old_Asian_Man_Who_Looks_Strikingly_Similar_to_Ricardo_Montalb%C3%A1n,Not in the game,A 34-Year-Old Asian Man Who Looks Strikingly Similar to Ricardo Montalbán,Uncategorized,Unknown,Unknown,Unknown
1371,Alec_Baldwin,Not in the game,Alec Baldwin,Uncategorized,Male,Unknown,Unknown
1372,Shub-Niggurath,Not in the game,Shub-Niggurath,Uncategorized,Female,Outer God,South Park: The Fractured But Whole
1373,6th_Grader_Leader,Not in the game,6th Grader Leader,5th-9th Graders,Male,Unknown,The Unaired Pilot
1374,Butters\'_Kissing_Company,Not in the game,Butters\' Kissing Company,Monsters,Unknown,Unknown,Unknown
1375,Annie,Not in the game,Annie,4th Graders,Female,Caucasian ,Butters' Bottom Bitch
1376,Charlie_Rose,Not in the game,Charlie Rose,Uncategorized,Male,Caucasian,Timmy 2000
1377,Ranger_Pete,Not in the game,Ranger Pete,Uncategorized,Male,Unknown,Insheeption
1378,Teenager_Boy_with_Brown_Hair_and_Blue_Shirt,Not in the game,Teenager Boy with Brown Hair and Blue Shirt,5th-9th Graders,Male,Unknown,Clubhouses
1379,Boston,Not in the game,Boston,Monsters,Male,Unknown,Unknown
1380,Niles_Lawson,Not in the game,Niles Lawson,Uncategorized,Male,Unknown,Two Days Before the Day After Tomorrow
1381,Airport_Security_Guard,Not in the game,Airport Security Guard,Uncategorized,Male,Caucasian,The Entity
1382,Jim_Bob,Not in the game,Jim Bob,Uncategorized,Male,Caucasian,White People Renovating Houses
1383,Korn,Not in the game,Korn,Monsters,Male,Unknown,Unknown
1384,VIP_Johns,Not in the game,VIP Johns,Uncategorized,Male,Unknown,South Park: The Fractured But Whole
1385,Shauna,Not in the game,Shauna,4th Graders,Female,Unknown,Erection Day
1386,Vernon_Trumski,Not in the game,Vernon Trumski,Uncategorized,Male,Unknown,Bass to Mouth
1387,911_Operator,Not in the game,911 Operator,Uncategorized,Female,Unknown,Super Fun Time
1388,Wayne_D,Not in the game,Wayne D,Uncategorized,Male,Unknown,T.M.I.
1389,Elsa,Not in the game,Elsa,Monsters,Female,Caucasian,Band in China
1390,Captain_Hindsight,Not in the game,Captain Hindsight,Monsters,Male,Unknown,Unknown
1391,Sounderoos,Not in the game,Sounderoos,Uncategorized,Unknown,Unknown,Unknown
1392,Village_Inn_Waitress,Not in the game,Village Inn Waitress,Uncategorized,Female,Caucasian,Unknown
1393,Mrs._Campbell,Not in the game,Mrs. Campbell,Uncategorized,Female,Unknown,Tom's Rhinoplasty
